SampleID,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Site,Date,WOY,HostSpecies
oro163445,SA701,SC506,7.1,oro16,32,F01,sample,ALS,8/4/16,32,NA
oro163446,SA702,SC506,7.1,oro16,32,F02,sample,ALS,8/4/16,32,NA
oro163447,SA703,SC506,7.1,oro16,32,F03,sample,ALS,8/4/16,32,NA
oro163448,SA704,SC506,7.1,oro16,32,F04,sample,ALS,8/4/16,32,NA
oro163449,SA705,SC506,7.1,oro16,32,F05,sample,ALS,8/4/16,32,NA
oro163453,SA710,SC506,7.1,oro16,32,F10,sample,ALS,8/10/16,33,NA
oro163455,SA712,SC506,7.1,oro16,32,F12,sample,ALS,8/10/16,33,NA
oro163457,SA702,SC507,7.1,oro16,32,G02,sample,ALS,8/10/16,33,NA
oro163458,SA703,SC507,7.1,oro16,32,G03,sample,ALS,8/10/16,33,NA
oro163459,SA704,SC507,7.1,oro16,32,G04,sample,ALS,8/10/16,33,NA
oro163460,SA705,SC507,7.1,oro16,32,G05,sample,ALS,8/10/16,33,NA
oro163461,SA706,SC507,7.1,oro16,32,G06,sample,ALS,8/10/16,33,NA
oro163462,SA708,SC507,7.1,oro16,32,G08,sample,ALS,8/10/16,33,NA
oro163464,SA710,SC507,7.1,oro16,32,G10,sample,ALS,8/17/16,34,NA
oro163465,SA711,SC507,7.1,oro16,32,G11,sample,ALS,8/17/16,34,NA
oro163467,SA701,SC508,7.1,oro16,32,H01,sample,ALS,8/17/16,34,NA
oro163468,SA702,SC508,7.1,oro16,32,H02,sample,ALS,8/17/16,34,NA
oro163469,SA703,SC508,7.1,oro16,32,H03,sample,ALS,8/17/16,34,NA
oro163470,SA704,SC508,7.1,oro16,32,H04,sample,ALS,8/17/16,34,NA
oro163471,SA705,SC508,7.1,oro16,32,H05,sample,ALS,8/17/16,34,NA
oro163472,SA706,SC508,7.1,oro16,32,H06,sample,ALS,8/17/16,34,NA
oro163473,SA707,SC508,7.1,oro16,32,H07,sample,ALS,8/17/16,34,NA
oro163475,SA710,SC508,7.1,oro16,32,H10,sample,ALS,8/17/16,34,NA
oro163479,SB703,SA501,7.1,oro16,33,A03,sample,ALS,8/25/16,35,NA
oro163480,SB704,SA501,7.1,oro16,33,A04,sample,ALS,8/25/16,35,NA
oro163481,SB705,SA501,7.1,oro16,33,A05,sample,ALS,8/25/16,35,NA
oro163482,SB706,SA501,7.1,oro16,33,A06,sample,ALS,8/25/16,35,NA
oro163483,SB707,SA501,7.1,oro16,33,A07,sample,ALS,8/25/16,35,NA
oro163484,SB708,SA501,7.1,oro16,33,A08,sample,ALS,8/25/16,35,NA
oro163485,SB709,SA501,7.1,oro16,33,A09,sample,ALS,8/25/16,35,NA
oro163486,SB710,SA501,7.1,oro16,33,A10,sample,ALS,8/25/16,35,NA
oro163488,SB712,SA501,7.1,oro16,33,A12,sample,ALS,9/1/16,36,NA
oro163489,SB701,SA502,7.1,oro16,33,B01,sample,ALS,9/1/16,36,NA
oro163490,SB703,SA502,7.1,oro16,33,B03,sample,ALS,9/1/16,36,NA
oro163491,SB704,SA502,7.1,oro16,33,B04,sample,ALS,9/1/16,36,NA
oro163492,SB705,SA502,7.1,oro16,33,B05,sample,ALS,9/1/16,36,NA
oro163493,SB706,SA502,7.1,oro16,33,B06,sample,ALS,9/1/16,36,NA
oro163494,SB707,SA502,7.1,oro16,33,B07,sample,ALS,9/1/16,36,NA
oro163495,SB708,SA502,7.1,oro16,33,B08,sample,ALS,9/1/16,36,NA
oro163496,SB709,SA502,7.1,oro16,33,B09,sample,ALS,9/1/16,36,NA
oro163497,SB710,SA502,7.1,oro16,33,B10,sample,ALS,9/1/16,36,NA
oro163498,SB711,SA502,7.1,oro16,33,B11,sample,ALS,9/1/16,36,NA
oro163500,SB701,SA503,7.1,oro16,33,C01,sample,ALS,9/7/16,37,NA
oro163501,SB702,SA503,7.1,oro16,33,C02,sample,ALS,9/7/16,37,NA
oro163502,SB704,SA503,7.1,oro16,33,C04,sample,ALS,9/7/16,37,NA
oro163503,SB705,SA503,7.1,oro16,33,C05,sample,ALS,9/7/16,37,NA
oro163504,SB706,SA503,7.1,oro16,33,C06,sample,ALS,9/7/16,37,NA
oro163506,SB708,SA503,7.1,oro16,33,C08,sample,ALS,9/7/16,37,NA
oro163507,SB709,SA503,7.1,oro16,33,C09,sample,ALS,9/7/16,37,NA
oro163508,SB710,SA503,7.1,oro16,33,C10,sample,ALS,9/7/16,37,NA
oro163509,SB711,SA503,7.1,oro16,33,C11,sample,ALS,9/7/16,37,NA
oro163510,SB712,SA503,7.1,oro16,33,C12,sample,ALS,9/7/16,37,NA
oro163511,SB701,SA504,7.1,oro16,33,D01,sample,ALS,9/7/16,37,NA
oro163512,SB702,SA504,7.1,oro16,33,D02,sample,ALS,9/14/16,38,NA
oro163513,SB703,SA504,7.1,oro16,33,D03,sample,ALS,9/14/16,38,NA
oro163514,SB705,SA504,7.1,oro16,33,D05,sample,ALS,9/14/16,38,NA
oro163515,SB706,SA504,7.1,oro16,33,D06,sample,ALS,9/14/16,38,NA
oro163516,SB707,SA504,7.1,oro16,33,D07,sample,ALS,9/14/16,38,NA
oro163517,SB708,SA504,7.1,oro16,33,D08,sample,ALS,9/14/16,38,NA
oro163518,SB709,SA504,7.1,oro16,33,D09,sample,ALS,9/14/16,38,NA
oro163519,SB710,SA504,7.1,oro16,33,D10,sample,ALS,9/14/16,38,NA
oro163522,SB701,SA505,7.1,oro16,33,E01,sample,ALS,9/14/16,38,NA
oro163524,SB703,SA505,7.1,oro16,33,E03,sample,ALS,9/21/16,39,NA
oro163525,SB704,SA505,7.1,oro16,33,E04,sample,ALS,9/21/16,39,NA
oro163526,SB706,SA505,7.1,oro16,33,E06,sample,ALS,9/21/16,39,NA
oro163527,SB707,SA505,7.1,oro16,33,E07,sample,ALS,9/21/16,39,NA
oro163528,SB708,SA505,7.1,oro16,33,E08,sample,ALS,9/21/16,39,NA
oro163529,SB709,SA505,7.1,oro16,33,E09,sample,ALS,9/21/16,39,NA
oro163530,SB710,SA505,7.1,oro16,33,E10,sample,ALS,9/21/16,39,NA
oro163531,SB711,SA505,7.1,oro16,33,E11,sample,ALS,9/21/16,39,NA
oro163533,SB701,SA506,7.1,oro16,33,F01,sample,ALS,9/21/16,39,NA
oro163537,SB701,SB508,7.1,oro16,34,H01,sample,MAS,7/31/16,31,NA
oro163539,SB708,SB507,7.1,oro16,34,G08,sample,MAS,8/1/16,32,NA
oro163540,SB702,SB508,7.1,oro16,34,H02,sample,MAS,7/31/16,31,NA
oro163541,SB703,SB508,7.1,oro16,34,H03,sample,MAS,7/31/16,31,NA
oro163543,SB710,SB508,7.1,oro16,34,H10,sample,MAS,7/31/16,31,NA
oro163544,SB706,SB507,7.1,oro16,34,G06,sample,MAS,8/1/16,32,NA
oro163545,SB705,SB507,7.1,oro16,34,G05,sample,MAS,8/1/16,32,NA
oro163546,SB704,SB508,7.1,oro16,34,H04,sample,MAS,7/31/16,31,NA
oro163547,SB705,SB508,7.1,oro16,34,H05,sample,MAS,7/31/16,31,NA
oro163549,SB707,SB508,7.1,oro16,34,H07,sample,MAS,7/31/16,31,NA
oro163550,SB704,SB507,7.1,oro16,34,G04,sample,MAS,8/1/16,32,NA
oro163552,SB711,SB507,7.1,oro16,34,G11,sample,MAS,7/31/16,31,NA
oro163553,SB702,SC501,7.1,oro16,35,A02,sample,MAS,8/30/16,36,NA
oro163554,SB712,SB508,7.1,oro16,34,H12,sample,MAS,8/30/16,36,NA
oro163555,SB712,SC501,7.1,oro16,35,A12,sample,MAS,8/30/16,36,NA
oro163557,SB703,SB507,7.1,oro16,34,G03,sample,MAS,8/1/16,32,NA
oro163558,SB703,SC501,7.1,oro16,35,A03,sample,MAS,8/30/16,36,NA
oro163559,SB706,SC501,7.1,oro16,35,A06,sample,MAS,8/30/16,36,NA
oro163560,SB709,SC501,7.1,oro16,35,A09,sample,MAS,8/30/16,36,NA
oro163561,SB710,SB507,7.1,oro16,34,G10,sample,MAS,8/1/16,32,NA
oro163562,SB702,SB507,7.1,oro16,34,G02,sample,MAS,8/1/16,32,NA
oro163563,SB701,SB507,7.1,oro16,34,G01,sample,MAS,8/1/16,32,NA
oro163565,SB704,SC501,7.1,oro16,35,A04,sample,MAS,8/30/16,36,NA
oro163566,SB711,SC501,7.1,oro16,35,A11,sample,MAS,8/30/16,36,NA
oro163567,SB709,SB507,7.1,oro16,34,G09,sample,MAS,8/1/16,32,NA
oro163568,SB712,SB506,7.1,oro16,34,F12,sample,MAS,8/1/16,32,NA
oro163570,SB711,SC502,7.1,oro16,35,B11,sample,MAS,7/23/16,30,NA
oro163571,SB712,SC502,7.1,oro16,35,B12,sample,MAS,7/23/16,30,NA
oro163572a,SB707,SC501,7.1,oro16,35,A07,sample,MAS,8/30/16,36,NA
oro163575,SB708,SC502,7.1,oro16,35,B08,sample,MAS,7/23/16,30,NA
oro163576,SB706,SC502,7.1,oro16,35,B06,sample,MAS,7/23/16,30,NA
oro163577,SB702,SC502,7.1,oro16,35,B02,sample,MAS,7/23/16,30,NA
oro163578,SB710,SC502,7.1,oro16,35,B10,sample,MAS,7/23/16,30,NA
oro163579,SB709,SC502,7.1,oro16,35,B09,sample,MAS,7/23/16,30,NA
oro163580,SB704,SC502,7.1,oro16,35,B04,sample,MAS,7/23/16,30,NA
oro163581,SB705,SC502,7.1,oro16,35,B05,sample,MAS,7/23/16,30,NA
oro163582,SB703,SC502,7.1,oro16,35,B03,sample,MAS,7/23/16,30,NA
oro163583,SB701,SC502,7.1,oro16,35,B01,sample,MAS,7/23/16,30,NA
oro163584,SB702,SA504,5.1,oro16,20,D02,sample,EPS,8/9/16,33,NA
oro163585,SB703,SA504,5.1,oro16,20,D03,sample,EPS,8/6/16,32,NA
oro163587,SB706,SA504,5.1,oro16,20,D06,sample,EPS,8/6/16,32,NA
oro163588,SB707,SA504,5.1,oro16,20,D07,sample,EPS,8/6/16,32,NA
oro163591,SB710,SA504,5.1,oro16,20,D10,sample,EPS,8/6/16,32,NA
oro163592,SB711,SA504,5.1,oro16,20,D11,sample,EPS,8/6/16,32,NA
oro163595,SB702,SA505,5.1,oro16,20,E02,sample,EPS,8/6/16,32,NA
oro163596,SB703,SA505,5.1,oro16,20,E03,sample,EPS,8/14/16,33,NA
oro163597,SB704,SA505,5.1,oro16,20,E04,sample,EPS,8/14/16,33,NA
oro163598,SB706,SA505,5.1,oro16,20,E06,sample,EPS,8/14/16,33,NA
oro163599,SB707,SA505,5.1,oro16,20,E07,sample,EPS,8/14/16,33,NA
oro163600,SB708,SA505,5.1,oro16,20,E08,sample,EPS,8/14/16,33,NA
oro163601,SB709,SA505,5.1,oro16,20,E09,sample,EPS,8/14/16,33,NA
oro163602,SB710,SA505,5.1,oro16,20,E10,sample,EPS,8/14/16,33,NA
oro163606,SB702,SA506,5.1,oro16,20,F02,sample,EPS,8/14/16,33,NA
oro163607,SB703,SA506,5.1,oro16,20,F03,sample,EPS,8/14/16,33,NA
oro163611,SB701,SC507,5.2,oro16,29,G01,sample,EPS,8/21/16,34,NA
oro163612,SB702,SC507,5.2,oro16,29,G02,sample,EPS,8/21/16,34,NA
oro163614,SB704,SC507,5.2,oro16,29,G04,sample,EPS,8/21/16,34,NA
oro163617,SB708,SC507,5.2,oro16,29,G08,sample,EPS,8/21/16,34,NA
oro163618,SB709,SC507,5.2,oro16,29,G09,sample,EPS,8/21/16,34,NA
oro163619,SB710,SC507,5.2,oro16,29,G10,sample,EPS,8/21/16,34,NA
oro163620,SB711,SC507,5.2,oro16,29,G11,sample,EPS,9/2/16,36,NA
oro163621,SB712,SC507,5.2,oro16,29,G12,sample,EPS,9/2/16,36,NA
oro163622,SB701,SC508,5.2,oro16,29,H01,sample,EPS,9/2/16,36,NA
oro163624,SB703,SC508,5.2,oro16,29,H03,sample,EPS,9/2/16,36,NA
oro163630,SB710,SC508,5.2,oro16,29,H10,sample,EPS,9/2/16,36,NA
oro163884,SA708,SB504,5.1,oro16,18,D08,sample,CHI,8/1/16,32,NA
oro163885,SA707,SB504,5.1,oro16,18,D07,sample,CHI,8/1/16,32,NA
oro163886,SA709,SB504,5.1,oro16,18,D09,sample,CHI,8/1/16,32,NA
oro163887,SA710,SB504,5.1,oro16,18,D10,sample,CHI,8/1/16,32,NA
oro163888,SA711,SB504,5.1,oro16,18,D11,sample,CHI,8/1/16,32,NA
oro163889,SA712,SB504,5.1,oro16,18,D12,sample,CHI,8/1/16,32,NA
oro163890,SA701,SB505,5.1,oro16,18,E01,sample,CHI,8/1/16,32,NA
oro163891,SA702,SB505,5.1,oro16,18,E02,sample,CHI,8/1/16,32,NA
oro163892,SA703,SB505,5.1,oro16,18,E03,sample,CHI,8/8/16,33,NA
oro163893,SA704,SB505,5.1,oro16,18,E04,sample,CHI,8/8/16,33,NA
oro163894,SA706,SB505,5.1,oro16,18,E06,sample,CHI,8/8/16,33,NA
oro163895,SA707,SB505,5.1,oro16,18,E07,sample,CHI,8/8/16,33,NA
oro163896,SA708,SB505,5.1,oro16,18,E08,sample,CHI,8/8/16,33,NA
oro163897,SA709,SB505,5.1,oro16,18,E09,sample,CHI,8/8/16,33,NA
oro163898,SA710,SB505,5.1,oro16,18,E10,sample,CHI,8/8/16,33,NA
oro163899,SA711,SB505,5.1,oro16,18,E11,sample,CHI,8/8/16,33,NA
oro163900,SA712,SB505,5.1,oro16,18,E12,sample,CHI,8/8/16,33,NA
oro163901,SA701,SB506,5.1,oro16,18,F01,sample,CHI,8/8/16,33,NA
oro163902,SA702,SB506,5.1,oro16,18,F02,sample,CHI,8/8/16,33,NA
oro163903,SA703,SB506,5.1,oro16,18,F03,sample,CHI,8/8/16,33,NA
oro163904,SA704,SB506,5.1,oro16,18,F04,sample,CHI,8/18/16,34,NA
oro163905,SA705,SB506,5.1,oro16,18,F05,sample,CHI,8/18/16,34,NA
oro163906,SA707,SB506,5.1,oro16,18,F07,sample,CHI,8/18/16,34,NA
oro163907,SA708,SB506,5.1,oro16,18,F08,sample,CHI,8/18/16,34,NA
oro163908,SA709,SB506,5.1,oro16,18,F09,sample,CHI,8/18/16,34,NA
oro163909,SA710,SB506,5.1,oro16,18,F10,sample,CHI,8/18/16,34,NA
oro163910,SA711,SB506,5.1,oro16,18,F11,sample,CHI,8/18/16,34,NA
oro163912,SA701,SB507,5.1,oro16,18,G01,sample,CHI,8/18/16,34,NA
oro163913,SA702,SB507,5.1,oro16,18,G02,sample,CHI,8/18/16,34,NA
oro163914,SA703,SB507,5.1,oro16,18,G03,sample,CHI,8/18/16,34,NA
oro163915,SA704,SB507,5.1,oro16,18,G04,sample,CHI,8/18/16,34,NA
oro163916,SA705,SB507,5.1,oro16,18,G05,sample,CHI,8/23/16,35,NA
oro163917,SA706,SB507,5.1,oro16,18,G06,sample,CHI,8/23/16,35,NA
oro163918,SA708,SB507,5.1,oro16,18,G08,sample,CHI,8/23/16,35,NA
oro163919,SA709,SB507,5.1,oro16,18,G09,sample,CHI,8/23/16,35,NA
oro163920,SA710,SB507,5.1,oro16,18,G10,sample,CHI,8/23/16,35,NA
oro163921,SA711,SB507,5.1,oro16,18,G11,sample,CHI,8/23/16,35,NA
oro163923,SA701,SB508,5.1,oro16,18,H01,sample,CHI,8/23/16,35,NA
oro163924,SA702,SB508,5.1,oro16,18,H02,sample,CHI,8/23/16,35,NA
oro163926,SA704,SB508,5.1,oro16,18,H04,sample,CHI,8/23/16,35,NA
oro163927,SA705,SB508,5.1,oro16,18,H05,sample,CHI,8/23/16,35,NA
oro163934,SA711,SA501,5.1,oro16,17,A11,sample,HOL,8/11/16,33,NA
oro163935,SA712,SA501,5.1,oro16,17,A12,sample,HOL,8/11/16,33,NA
oro163936,SA701,SA502,5.1,oro16,17,B01,sample,HOL,8/11/16,33,NA
oro163937,SA703,SA502,5.1,oro16,17,B03,sample,HOL,8/11/16,33,NA
oro163938,SA704,SA502,5.1,oro16,17,B04,sample,HOL,8/11/16,33,NA
oro163939,SA705,SA502,5.1,oro16,17,B05,sample,HOL,8/11/16,33,NA
oro163940,SA706,SA502,5.1,oro16,17,B06,sample,HOL,8/11/16,33,NA
oro163941,SA707,SA502,5.1,oro16,17,B07,sample,HOL,8/11/16,33,NA
oro163942,SA708,SA502,5.1,oro16,17,B08,sample,HOL,8/11/16,33,NA
oro163943,SA709,SA502,5.1,oro16,17,B09,sample,HOL,8/11/16,33,NA
oro163944,SA710,SA502,5.1,oro16,17,B10,sample,HOL,8/11/16,33,NA
oro163945,SA711,SA502,5.1,oro16,17,B11,sample,HOL,8/11/16,33,NA
oro163947,SA701,SA503,5.1,oro16,17,C01,sample,HOL,8/17/16,34,NA
oro163948,SA702,SA503,5.1,oro16,17,C02,sample,HOL,8/17/16,34,NA
oro163949,SA704,SA503,5.1,oro16,17,C04,sample,HOL,8/17/16,34,NA
oro163950,SA705,SA503,5.1,oro16,17,C05,sample,HOL,8/17/16,34,NA
oro163951,SA706,SA503,5.1,oro16,17,C06,sample,HOL,8/17/16,34,NA
oro163952,SA707,SA503,5.1,oro16,17,C07,sample,HOL,8/17/16,34,NA
oro163953,SA708,SA503,5.1,oro16,17,C08,sample,HOL,8/17/16,34,NA
oro163954,SA709,SA503,5.1,oro16,17,C09,sample,HOL,8/17/16,34,NA
oro163955,SA710,SA503,5.1,oro16,17,C10,sample,HOL,8/17/16,34,NA
oro163956,SA711,SA503,5.1,oro16,17,C11,sample,HOL,8/17/16,34,NA
oro163957,SA712,SA503,5.1,oro16,17,C12,sample,HOL,8/17/16,34,NA
oro163960,SB710,SC508,4.2,oro16,16,H10,sample,HOL,8/3/16,32,NA
oro163962,SB712,SC508,4.2,oro16,16,H12,sample,HOL,8/3/16,32,NA
oro163963,SA702,SA501,5.1,oro16,17,A02,sample,HOL,8/3/16,32,NA
oro163964,SA703,SA501,5.1,oro16,17,A03,sample,HOL,8/3/16,32,NA
oro163965,SA704,SA501,5.1,oro16,17,A04,sample,HOL,8/3/16,32,NA
oro163966,SA705,SA501,5.1,oro16,17,A05,sample,HOL,8/3/16,32,NA
oro163967,SA706,SA501,5.1,oro16,17,A06,sample,HOL,8/3/16,32,NA
oro163968,SA707,SA501,5.1,oro16,17,A07,sample,HOL,8/3/16,32,NA
oro163969,SA708,SA501,5.1,oro16,17,A08,sample,HOL,8/3/16,32,NA
oro163970,SA709,SA501,5.1,oro16,17,A09,sample,HOL,8/3/16,32,NA
oro163971,SA710,SA501,5.1,oro16,17,A10,sample,HOL,8/3/16,32,NA
oro163972,SB709,SC507,4.2,oro16,16,G09,sample,HOL,7/27/16,31,NA
oro163973,SB710,SC507,4.2,oro16,16,G10,sample,HOL,7/27/16,31,NA
oro163974,SB711,SC507,4.2,oro16,16,G11,sample,HOL,7/27/16,31,NA
oro163975,SB712,SC507,4.2,oro16,16,G12,sample,HOL,7/27/16,31,NA
oro163976,SB701,SC508,4.2,oro16,16,H01,sample,HOL,7/27/16,31,NA
oro163977,SB702,SC508,4.2,oro16,16,H02,sample,HOL,7/27/16,31,NA
oro163978,SB703,SC508,4.2,oro16,16,H03,sample,HOL,7/27/16,31,NA
oro163979,SB704,SC508,4.2,oro16,16,H04,sample,HOL,7/27/16,31,NA
oro163981,SB706,SC508,4.2,oro16,16,H06,sample,HOL,7/27/16,31,NA
oro163982,SB707,SC508,4.2,oro16,16,H07,sample,HOL,7/27/16,31,NA
oro163983,SB709,SC508,4.2,oro16,16,H09,sample,HOL,7/27/16,31,NA
oro164024,SA702,SB501,7.1,oro16,31,A02,sample,HOP,8/21/16,34,NA
oro164025,SA703,SB501,7.1,oro16,31,A03,sample,HOP,8/21/16,34,NA
oro164026,SA704,SB501,7.1,oro16,31,A04,sample,HOP,8/21/16,34,NA
oro164027,SA705,SB501,7.1,oro16,31,A05,sample,HOP,8/21/16,34,NA
oro164036,SA712,SB501,7.1,oro16,31,A12,sample,HOP,8/28/16,35,NA
oro164039,SA704,SB502,7.1,oro16,31,B04,sample,HOP,8/28/16,35,NA
oro164040,SA705,SB502,7.1,oro16,31,B05,sample,HOP,8/28/16,35,NA
oro164041,SA706,SB502,7.1,oro16,31,B06,sample,HOP,8/28/16,35,NA
oro164045,SA710,SB502,7.1,oro16,31,B10,sample,HOP,8/28/16,35,NA
oro164046,SA711,SB502,7.1,oro16,31,B11,sample,HOP,9/6/16,37,NA
oro164047,SA712,SB502,7.1,oro16,31,B12,sample,HOP,9/6/16,37,NA
oro164049,SA702,SB503,7.1,oro16,31,C02,sample,HOP,9/6/16,37,NA
oro164050,SA704,SB503,7.1,oro16,31,C04,sample,HOP,9/6/16,37,NA
oro164053,SA707,SB503,7.1,oro16,31,C07,sample,HOP,9/6/16,37,NA
oro164058,SA712,SB503,7.1,oro16,31,C12,sample,HOP,9/12/16,38,NA
oro164060,SA702,SB504,7.1,oro16,31,D02,sample,HOP,9/12/16,38,NA
oro164061,SA703,SB504,7.1,oro16,31,D03,sample,HOP,9/12/16,38,NA
oro164062,SA705,SB504,7.1,oro16,31,D05,sample,HOP,9/12/16,38,NA
oro164064,SA707,SB504,7.1,oro16,31,D07,sample,HOP,9/12/16,38,NA
oro164068,SA711,SB504,7.1,oro16,31,D11,sample,HOP,9/12/16,38,NA
oro164070,SA701,SB505,7.1,oro16,31,E01,sample,HOP,9/12/16,38,NA
oro164072,SA703,SB505,7.1,oro16,31,E03,sample,HOP,9/18/16,38,NA
oro164073,SA704,SB505,7.1,oro16,31,E04,sample,HOP,9/18/16,38,NA
oro164075,SA707,SB505,7.1,oro16,31,E07,sample,HOP,9/18/16,38,NA
oro164076,SA708,SB505,7.1,oro16,31,E08,sample,HOP,9/18/16,38,NA
oro164077,SA709,SB505,7.1,oro16,31,E09,sample,HOP,9/18/16,38,NA
oro164078,SA710,SB505,7.1,oro16,31,E10,sample,HOP,9/18/16,38,NA
oro164079,SA711,SB505,7.1,oro16,31,E11,sample,HOP,9/18/16,38,NA
oro164082,SA702,SB506,7.1,oro16,31,F02,sample,HOP,9/18/16,38,NA
oro164185,SB706,SC501,5.2,oro16,29,A06,sample,HOL,8/24/16,35,NA
oro164186,SB707,SC501,5.2,oro16,29,A07,sample,HOL,8/24/16,35,NA
oro164187,SB708,SC501,5.2,oro16,29,A08,sample,HOL,8/24/16,35,NA
oro164188,SB709,SC501,5.2,oro16,29,A09,sample,HOL,8/24/16,35,NA
oro164189,SB710,SC501,5.2,oro16,29,A10,sample,HOL,8/24/16,35,NA
oro164191,SB712,SC501,5.2,oro16,29,A12,sample,HOL,8/24/16,35,NA
oro164192,SB701,SC502,5.2,oro16,29,B01,sample,HOL,8/24/16,35,NA
oro164193,SB703,SC502,5.2,oro16,29,B03,sample,HOL,8/24/16,35,NA
oro164198,SB708,SC505,5.2,oro16,29,E08,sample,HOL,9/14/16,38,NA
oro164203,SB708,SC502,5.2,oro16,29,B08,sample,HOL,8/31/16,36,NA
oro164204,SB709,SC502,5.2,oro16,29,B09,sample,HOL,8/31/16,36,NA
oro164206,SB711,SC502,5.2,oro16,29,B11,sample,HOL,8/31/16,36,NA
oro164207,SB712,SC502,5.2,oro16,29,B12,sample,HOL,8/31/16,36,NA
oro164208,SB701,SC503,5.2,oro16,29,C01,sample,HOL,8/31/16,36,NA
oro164211,SB705,SC503,5.2,oro16,29,C05,sample,HOL,8/31/16,36,NA
oro164212,SB706,SC503,5.2,oro16,29,C06,sample,HOL,8/31/16,36,NA
oro164213,SB707,SC503,5.2,oro16,29,C07,sample,HOL,9/7/16,37,NA
oro164214,SB708,SC503,5.2,oro16,29,C08,sample,HOL,9/7/16,37,NA
oro164215,SB709,SC503,5.2,oro16,29,C09,sample,HOL,9/7/16,37,NA
oro164219,SB701,SC504,5.2,oro16,29,D01,sample,HOL,9/7/16,37,NA
oro164220,SB702,SC504,5.2,oro16,29,D02,sample,HOL,9/7/16,37,NA
oro164221,SB703,SC504,5.2,oro16,29,D03,sample,HOL,9/7/16,37,NA
oro164223,SB706,SC504,5.2,oro16,29,D06,sample,HOL,9/7/16,37,NA
oro164224,SB707,SC504,5.2,oro16,29,D07,sample,HOL,9/7/16,37,NA
oro164225,SB708,SC504,5.2,oro16,29,D08,sample,HOL,9/14/16,38,NA
oro164228,SB711,SC504,5.2,oro16,29,D11,sample,HOL,9/14/16,38,NA
oro164230,SB701,SC505,5.2,oro16,29,E01,sample,HOL,9/14/16,38,NA
oro164232,SB703,SC505,5.2,oro16,29,E03,sample,HOL,9/14/16,38,NA
oro164233,SB704,SC505,5.2,oro16,29,E04,sample,HOL,9/14/16,38,NA
oro164234,SA708,SB507,7.2,oro16,38,G08,sample,CHI,9/3/16,36,NA
oro164235,SA709,SB507,7.2,oro16,38,G09,sample,CHI,9/3/16,36,NA
oro164236,SA710,SB507,7.2,oro16,38,G10,sample,CHI,9/3/16,36,NA
oro164239,SA701,SB508,7.2,oro16,38,H01,sample,CHI,9/3/16,36,NA
oro164240,SA702,SB508,7.2,oro16,38,H02,sample,CHI,9/3/16,36,NA
oro164241,SA703,SB508,7.2,oro16,38,H03,sample,CHI,9/3/16,36,NA
oro164242,SA704,SB508,7.2,oro16,38,H04,sample,CHI,9/3/16,36,NA
oro164243,SA705,SB508,7.2,oro16,38,H05,sample,CHI,9/3/16,36,NA
oro164244,SA706,SB508,7.2,oro16,38,H06,sample,CHI,9/3/16,36,NA
oro164245,SA707,SB508,7.2,oro16,38,H07,sample,CHI,9/3/16,36,NA
oro164246,SA709,SB508,7.2,oro16,38,H09,sample,CHI,9/13/16,38,NA
oro164247,SA710,SB508,7.2,oro16,38,H10,sample,CHI,9/13/16,38,NA
oro164248,SA711,SB508,7.2,oro16,38,H11,sample,CHI,9/13/16,38,NA
oro164250,SA702,SC501,7.2,oro16,39,A02,sample,CHI,9/13/16,38,NA
oro164251,SA703,SC501,7.2,oro16,39,A03,sample,CHI,9/13/16,38,NA
oro164252,SA704,SC501,7.2,oro16,39,A04,sample,CHI,9/13/16,38,NA
oro164253,SA705,SC501,7.2,oro16,39,A05,sample,CHI,9/13/16,38,NA
oro164254,SA706,SC501,7.2,oro16,39,A06,sample,CHI,9/13/16,38,NA
oro164255,SA707,SC501,7.2,oro16,39,A07,sample,CHI,9/13/16,38,NA
oro164256,SA708,SC501,7.2,oro16,39,A08,sample,CHI,9/13/16,38,NA
oro164257,SA709,SC501,7.2,oro16,39,A09,sample,CHI,9/13/16,38,NA
oro164258,SA710,SC501,7.2,oro16,39,A10,sample,CHI,9/28/16,40,NA
oro164259,SA711,SC501,7.2,oro16,39,A11,sample,CHI,9/28/16,40,NA
oro164261,SA701,SC502,7.2,oro16,39,B01,sample,CHI,9/28/16,40,NA
oro164262,SA703,SC502,7.2,oro16,39,B03,sample,CHI,9/28/16,40,NA
oro164263,SA704,SC502,7.2,oro16,39,B04,sample,CHI,9/28/16,40,NA
oro164264,SA705,SC502,7.2,oro16,39,B05,sample,CHI,9/28/16,40,NA
oro164265,SA706,SC502,7.2,oro16,39,B06,sample,CHI,9/28/16,40,NA
oro164266,SA707,SC502,7.2,oro16,39,B07,sample,CHI,9/28/16,40,NA
oro164267,SA708,SC502,7.2,oro16,39,B08,sample,CHI,9/28/16,40,NA
oro164268,SA709,SC502,7.2,oro16,39,B09,sample,CHI,9/28/16,40,NA
oro164269,SA710,SC502,7.2,oro16,39,B10,sample,CHI,9/28/16,40,NA
oro164270,SA711,SC502,7.2,oro16,39,B11,sample,CHI,10/5/16,41,NA
oro164272,SA701,SC503,7.2,oro16,39,C01,sample,CHI,10/5/16,41,NA
oro164273,SA702,SC503,7.2,oro16,39,C02,sample,CHI,10/5/16,41,NA
oro164274,SA704,SC503,7.2,oro16,39,C04,sample,CHI,10/5/16,41,NA
